DB_INSTANCE_NAME;OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;4;DAT_INCLUSAO;DATE;7;N;;8;61388;0;NO;Data de inclusao da alteracao no sistema.;SYS_C001526140 (C: ENABLED)
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;10;DAT_SUSPENSAO;DATE;7;Y;;2;616;62586;NO;DATA DA SUSPENSAO DO HISTORICO; (: )
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;7;DSC_MENSAGEM;VARCHAR2;500;N;;50;5112;0;NO;Mensagem de alteracao do termo de acordo.;SYS_C001526142 (C: ENABLED)
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;11;DSC_MOTIVO_SUSPENSAO;VARCHAR2;1024;Y;;3;313;62586;NO;MOTIVO DA SUSPENSAO DO HISTORICO; (: )
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;6;NOM_USUARIO;VARCHAR2;255;Y;;3;9;61761;NO;Nome usuario alteracao.; (: )
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;1;SEQ_HIST_TERMO_ACORDO;NUMBER;22;Y;0;5;63680;0;NO;Identificador unico do historico do termo de acordo.; (: )
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;2;SEQ_PROC_DOCUMENTO;NUMBER;22;Y;0;5;5637;0;NO;Identificador unico de processo ou documento.;FK_TER_ACO_R_HIST_TERM (FOREIGN KEY: ENABLED)
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;3;SEQ_USUARIO;NUMBER;22;Y;0;6;30;3489;NO;Sequencial do usuario;FK_USU_R_HIST_TERM (FOREIGN KEY: ENABLED)
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;9;SEQ_USUARIO_SUSP;NUMBER;22;Y;0;2;7;62586;NO;Sequencial do usuario que suspendeu o historico;FK_USU_R_HIST_TERM_SUSP (FOREIGN KEY: ENABLED)
exaprod;SIPAJ;HIST_TERMO_ACORDO;Historico do termo;63680;N;5;STA_DOCUMENTO;NUMBER;22;N;0;3;4;0;NO;Situacao do documento.;SYS_C001526141 (C: ENABLED)
